,index,brand,ultra_hd,full_hd,Price,Rating,inches,display_type,wifi,rom,hdmi_port,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,brand_score,ppi,resolution_width,resolution_height,fast_charging,ram,usb_port,Spec_Score,size_category,charging_category
827,828,wobble,1,0,20499,4.15,43.0,led,1,16.0,1,0.009919996097370605,4.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0
828,829,toshiba,1,0,249999,4.15,98.0,qled,1,16.0,1,0.0013280053120212482,4.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0
829,830,metz,0,0,13999,4.1,32.0,qled,1,16.0,1,0.010250732195156797,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
830,831,tcl,1,0,399990,4.4,98.0,miniled,1,64.0,1,0.0009020225505637641,3.0,0.0,1.0,0.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0
831,832,metz,0,1,35999,4.25,43.0,qled,1,19.2,1,0.0050765299036084335,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
832,833,toshiba,1,0,77499,4.2,75.0,qled,1,28.8,1,0.0035768203460689813,4.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
833,834,motorola,1,0,62999,4.35,75.0,qled,1,32.0,1,0.00421197161859712,4.0,0.0,0.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
834,835,metz,1,0,24999,4.25,43.0,qled,1,32.0,1,0.009350374014960599,4.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0
835,836,metz,1,0,55999,4.15,65.0,led,1,32.0,1,0.003927748709798389,4.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
836,837,metz,1,0,59999,4.35,65.0,qled,1,32.0,1,0.004712578542975716,4.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
837,838,metz,1,0,35999,4.3,55.0,led,1,32.0,1,0.005852940359454429,4.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0
838,839,sansui,1,0,58490,4.05,65.0,qled,1,32.0,1,0.004500769362284151,4.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
839,840,blaupunkt,1,0,24999,4.05,50.0,qled,1,16.0,1,0.007290291611664466,4.0,0.0,0.0,1.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
840,841,blaupunkt,1,0,28999,4.05,55.0,qled,1,16.0,1,0.006424359460671057,4.0,0.0,0.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
841,842,tcl,1,0,64999,4.65,65.0,qled,1,16.0,1,0.004650071539562147,4.0,0.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
842,843,tcl,1,0,99999,4.3,75.0,qled,1,16.0,1,0.0028810288102881026,4.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
843,844,thomson,1,0,27999,4.75,55.0,qled,1,16.0,1,0.007803850137504911,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
844,845,nacson,0,1,19999,4.45,43.0,led,1,19.2,1,0.00823291164558228,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0
845,846,bpl,0,0,12490,4.6,32.0,led,1,16.0,1,0.011417133706965572,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
846,847,panasonic,1,0,46636,4.6,55.0,led,1,16.0,1,0.005227721073848528,4.0,0.0,0.0,1.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
847,848,skylive,0,0,8244,4.1,32.0,led,1,16.0,1,0.015417273168364871,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
848,849,croma,1,0,29990,4.55,50.0,led,1,32.0,1,0.007282427475825274,4.0,0.0,1.0,0.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
849,850,sansui,0,0,12799,4.6,32.0,qled,1,16.0,1,0.013657316977888896,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
850,851,coocaa,0,1,22999,4.65,50.0,led,1,19.2,1,0.007076394625853298,4.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
851,852,nacson,0,0,11999,4.2,32.0,qled,1,16.0,1,0.013301108425702141,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
852,853,sansui,1,0,82990,4.1,75.0,qled,1,32.0,1,0.0033100373538980598,4.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0
853,854,sansui,0,1,22490,4.35,43.0,led,1,19.2,1,0.00793019119608715,4.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
854,855,sansui,0,1,21990,4.25,43.0,led,1,19.2,1,0.006957708049113233,4.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
855,856,sansui,0,1,28990,4.55,43.0,led,1,32.0,1,0.006905829596412555,4.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
856,857,tcl,1,0,129999,4.75,75.0,qled,1,64.0,1,0.0028500219232455632,4.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0
857,858,nacson,0,0,12490,4.45,32.0,led,1,16.0,1,0.011044835868694957,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
858,859,panasonic,1,0,28599,4.5,43.0,led,1,16.0,1,0.007395363474247351,4.0,0.0,0.0,1.0,8.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
859,860,blaupunkt,0,0,9149,4.35,32.0,qled,1,16.0,1,0.015690239370422996,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
860,861,lg,1,0,524990,4.0,100.0,miniled,1,44.8,1,0.0006095354197222804,4.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0
861,862,sansui,0,0,12390,4.6,32.0,led,1,16.0,1,0.011509281678773204,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
862,863,hisense,1,0,37990,4.45,58.0,led,1,25.6,1,0.005856804422216373,4.0,0.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
863,864,sansui,0,0,12790,4.45,32.0,qled,1,16.0,1,0.011481626270523846,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
864,865,uniboom,0,0,7790,4.05,32.0,led,0,16.0,1,0.010917843388960204,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
865,866,innoq,0,0,7489,4.0,32.0,led,1,16.0,1,0.01655761783949793,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
866,867,hisense,0,1,17818,4.3,40.0,led,1,19.2,1,0.007722527780895723,3.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
867,868,blaupunkt,1,0,58999,4.5,65.0,led,1,16.0,1,0.004881438668452007,4.0,0.0,0.0,1.0,6.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0
868,869,realme,1,0,43999,4.15,65.0,qled,1,22.4,1,0.004810336598559058,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0
869,870,uniboom,0,1,13990,4.5,43.0,led,0,19.2,0,0.010293066476054324,1.8,1.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0
870,871,realme,1,0,27999,4.25,50.0,qled,1,22.4,1,0.007285974499089253,4.0,0.0,0.0,1.0,7.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0
871,872,innoq,0,0,21629,4.15,32.0,led,0,16.0,1,0.004796800591798049,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
872,873,croma,0,1,20990,4.2,43.0,led,1,19.2,1,0.008604097189137684,4.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
873,874,panasonic,0,0,18490,4.4,32.0,led,1,16.0,1,0.008328826392644673,4.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
874,875,croma,0,0,9990,4.3,32.0,led,1,16.0,1,0.013343343343343342,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
875,876,realme,1,0,30999,4.25,55.0,led,1,25.6,1,0.006169553856576019,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
876,877,croma,1,0,54990,4.2,65.0,qled,1,32.0,1,0.004353518821603928,4.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
877,878,realme,1,0,28999,4.3,50.0,led,1,25.6,1,0.006524362909065829,4.0,0.0,0.0,1.0,7.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
878,879,vu,1,0,33999,4.3,55.0,qled,1,16.0,1,0.007841407100208829,4.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
879,880,toshiba,1,0,39990,4.6,55.0,qled,1,16.0,1,0.006441610402600649,4.0,1.0,0.0,0.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
880,881,lg,1,0,142999,4.2,75.0,qned,1,19.2,1,0.0018209917551870994,3.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0
881,882,kodak,0,0,7599,4.25,32.0,led,0,16.0,1,0.015659955257270694,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
882,883,coocaa,1,0,35999,4.3,65.0,led,1,32.0,1,0.0065696269340815025,4.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
883,884,tcl,1,0,149999,4.1,75.0,miniled,1,64.0,1,0.0021593477289848597,3.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0
884,885,philips,1,0,37999,4.5,55.0,qled,1,32.0,1,0.007342298481538988,4.0,1.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
885,886,iffalcon,1,0,39999,4.25,55.0,qled,1,32.0,1,0.006375159378984475,3.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0
886,887,nu,1,0,27499,4.1,43.0,qled,1,16.0,1,0.007156623877231899,4.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
887,888,nu,0,0,11999,4.2,32.0,qled,1,16.0,1,0.013301108425702141,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
888,889,philips,0,1,22999,4.65,43.0,led,1,19.2,1,0.008491673551023957,4.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
889,890,coocaa,1,0,32999,4.3,55.0,qled,1,32.0,1,0.007557804781963089,4.0,1.0,0.0,0.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
890,891,coocaa,0,0,8599,4.2,32.0,led,1,16.0,1,0.01465286661239679,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
891,892,lg,1,0,179990,4.2,86.0,led,1,19.2,1,0.0015867548197122064,4.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0
892,893,sony,1,0,275490,4.35,75.0,miniled,1,57.6,1,0.0012474136992268322,4.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0
893,894,lg,1,0,94990,4.7,65.0,qned,1,19.2,1,0.0027708179808400885,3.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
894,895,thomson,1,0,20999,4.35,43.0,qled,1,16.0,1,0.010150483356350302,4.0,0.0,0.0,1.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0
895,896,tcl,1,0,129999,4.45,85.0,qled,1,32.0,1,0.002635789506073124,3.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0
896,897,haier,1,0,27999,4.15,43.0,led,1,16.0,1,0.006818100646451659,4.0,0.0,0.0,1.0,7.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0
897,898,acerpure,0,0,54999,4.5,65.0,qled,1,22.4,1,0.005236458844706267,4.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
898,899,lg,1,0,155999,4.4,65.0,oled,1,57.6,1,0.002228219411662895,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0
899,900,tcl,1,0,229990,4.65,98.0,qled,1,64.0,1,0.001617461628766468,3.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0
900,901,blaupunkt,0,0,10999,4.05,32.0,qled,1,16.0,1,0.013623965815074097,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
901,902,blaupunkt,1,0,41999,4.3,65.0,qled,1,16.0,1,0.005835853234600823,4.0,0.0,0.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0
902,903,lg,1,0,44990,4.15,43.0,qned,1,22.4,1,0.004243165147810625,4.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
903,904,beston,0,0,8999,4.2,32.0,led,1,16.0,1,0.01493499277697522,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
904,905,beston,1,0,26599,4.45,55.0,qled,1,28.8,1,0.008030377081845183,4.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
905,906,beston,0,0,9199,4.0,32.0,qled,1,16.0,1,0.016958365039678226,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
906,907,beston,0,1,14199,4.4,43.0,led,1,19.2,1,0.01084583421367702,4.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
907,908,hisense,1,0,239999,4.1,65.0,qled,1,44.8,1,0.001400839170163209,4.0,1.0,0.0,0.0,8.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
908,909,beston,0,1,13099,4.05,40.0,led,1,19.2,1,0.011439804565233988,4.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
909,910,beston,1,0,51499,4.05,75.0,qled,1,22.4,1,0.004482611312841026,4.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
910,911,tcl,1,0,84999,4.2,75.0,qled,1,32.0,1,0.0034588642219320225,3.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0
911,912,philips,0,1,22999,4.5,43.0,led,1,19.2,1,0.0074351058741684425,4.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
912,913,philips,0,0,13999,4.0,32.0,led,1,16.0,1,0.008857775555396814,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
913,914,tcl,1,0,74990,4.55,75.0,qled,1,16.0,1,0.0038831844245899453,4.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
914,915,croma,1,0,27990,4.25,43.0,qled,1,32.0,1,0.008503036798856735,4.0,0.0,1.0,0.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0
915,916,lg,1,0,219890,4.05,65.0,oled,1,32.0,1,0.0014734640047296375,5.0,0.0,1.0,0.0,10.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
916,917,samsung,1,0,64500,4.15,65.0,led,1,19.2,1,0.003603100775193799,3.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
917,918,lg,1,0,65599,4.55,55.0,miniled,1,19.2,1,0.004716535313038308,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
918,919,hisense,0,0,12999,4.15,32.0,qled,1,16.0,1,0.012450957765982,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
919,920,haier,1,0,179799,4.0,75.0,miniled,1,32.0,1,0.0017575181174533784,4.0,0.0,0.0,1.0,7.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
920,921,haier,1,0,142899,4.3,65.0,miniled,1,32.0,1,0.0023471122960972432,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
921,922,tcl,1,0,74990,4.25,75.0,qled,1,32.0,1,0.004080544072543006,3.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0
922,923,tcl,1,0,79990,4.75,75.0,qled,1,32.0,1,0.004216152019002375,3.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0
923,924,tcl,1,0,62980,4.7,65.0,qled,1,19.2,1,0.004925373134328358,3.4,0.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0
924,925,tcl,1,0,94999,4.75,75.0,miniled,1,16.0,1,0.0037000389477783975,3.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0
925,926,tcl,1,0,34990,4.35,55.0,led,1,16.0,1,0.006216061731923406,3.0,1.0,0.0,0.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0
926,927,thomson,0,0,7599,4.4,32.0,led,0,16.0,1,0.012159494670351363,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
927,928,thomson,0,0,5599,4.6,24.0,led,0,16.0,1,0.01560993034470441,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
928,929,haier,1,0,46990,4.6,55.0,qled,1,32.0,1,0.005482017450521387,4.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
929,930,infinix,0,0,8999,4.6,32.0,qled,1,16.0,1,0.0178908767640849,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
930,931,haier,1,0,169999,4.65,65.0,oled,1,32.0,1,0.0022156012682427546,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
931,932,onida,1,0,46990,4.45,55.0,led,0,16.0,1,0.004450947010002128,2.0,0.0,0.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0
932,933,samsung,1,0,59990,4.55,65.0,led,1,22.4,1,0.00439906651108518,3.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0
933,934,samsung,1,0,161890,4.1,65.0,miniled,1,38.4,1,0.0019500895669899315,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
934,935,xiaomi,1,0,32999,4.45,55.0,led,1,32.0,1,0.006877481135791994,4.0,1.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
935,936,samsung,1,0,151999,4.6,65.0,oled,1,44.8,1,0.002451331916657346,4.0,1.0,0.0,0.0,10.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
936,937,xiaomi,1,0,26499,4.15,43.0,led,1,19.2,1,0.00814370353598249,4.0,1.0,0.0,0.0,8.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0
937,938,xiaomi,0,1,21999,4.65,43.0,led,1,19.2,1,0.007820810036819855,4.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
938,939,samsung,1,0,303390,4.65,75.0,miniled,1,32.0,1,0.0012261445663996836,4.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
939,940,samsung,1,0,629900,4.75,85.0,miniled,1,32.0,1,0.0006183521193840292,4.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0
940,941,samsung,1,0,61000,4.7,50.0,qled,1,22.4,1,0.004314754098360655,4.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
941,942,tcl,1,0,66990,4.0,75.0,led,1,16.0,1,0.0034034930586654723,4.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
942,943,samsung,1,0,132490,4.75,75.0,qled,1,22.4,1,0.002402068080609857,3.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0
943,944,samsung,1,0,233490,4.7,75.0,qled,1,32.0,1,0.0015097006295772839,5.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0
944,945,samsung,1,0,283390,4.05,85.0,qled,1,32.0,1,0.001014679417057765,4.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0
945,946,tcl,1,0,49990,4.0,65.0,led,1,16.0,1,0.004320864172834567,3.0,1.0,0.0,0.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0
946,947,samsung,1,0,41990,4.1,55.0,led,1,22.4,1,0.005272683972374374,3.0,1.0,0.0,0.0,10.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
947,948,toshiba,0,0,12990,4.5,32.0,qled,1,16.0,1,0.012817551963048499,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
948,949,samsung,0,0,15190,4.75,31.5,led,1,16.0,1,0.011570111915734035,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
949,950,realme,1,0,22899,4.75,43.0,led,1,32.0,1,0.0097493340320538,4.0,0.0,0.0,1.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0
950,951,thomson,1,0,41999,4.0,65.0,qled,1,16.0,1,0.005238219957618038,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
951,952,thomson,1,0,27999,4.65,50.0,qled,1,16.0,1,0.008636022715096968,4.0,0.0,0.0,1.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
952,953,samsung,1,0,166990,4.05,65.0,miniled,1,32.0,1,0.0018189711958799927,4.0,1.0,0.0,0.0,10.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0
953,954,thomson,1,0,30999,4.4,55.0,qled,1,16.0,1,0.007664763379463854,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
954,955,tcl,1,0,54090,4.55,65.0,qled,1,16.0,1,0.005047143649473101,4.0,0.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
955,956,samsung,1,0,41989,4.3,50.0,led,1,19.2,1,0.005427611993617376,3.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
956,957,samsung,1,0,42990,4.55,50.0,led,1,22.4,1,0.005715282623866015,3.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
957,958,samsung,1,0,59855,4.35,43.0,qled,1,19.2,1,0.004215186701194553,4.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0
958,959,samsung,1,0,83690,4.75,65.0,qled,1,22.4,1,0.0034621818616322143,3.0,0.0,1.0,0.0,10.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0
959,960,samsung,1,0,130232,4.25,65.0,qled,1,28.8,1,0.002251750721788808,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
960,961,samsung,1,0,44955,4.4,50.0,qled,1,19.2,1,0.005383160938716495,3.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
961,962,lumio,1,0,32999,4.4,50.0,qled,1,16.0,1,0.007733567683869209,5.0,1.0,0.0,0.0,,4.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0
962,963,haier,0,0,17490,4.3,32.0,led,1,16.0,1,0.009096626643796455,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
963,964,uniboom,0,0,5190,4.45,24.0,led,0,16.0,1,0.017148362235067438,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
964,965,uniboom,0,0,6490,4.0,24.0,led,1,16.0,1,0.019106317411402157,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
965,966,vu,1,0,86990,4.45,75.0,qled,1,16.0,1,0.0038878031957696284,4.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0
966,967,foxsky,0,0,6399,4.6,24.0,led,1,16.0,1,0.020847007344897635,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
