,index,brand,ultra_hd,full_hd,Price,Rating,inches,display_type,wifi,rom,hdmi_port,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,ppi,resolution_width,resolution_height,fast_charging,ram,usb_port,Spec_Score,size_category,charging_category,brand_score
665,666,sony,1,0,12.345797413264954,4.75,77.0,oled,1,32.0,1,0.001542252479739705,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
666,667,blaupunkt,0,1,9.546812608597396,4.1,40.0,led,1,19.2,1,0.011129366383313,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0
667,668,sony,1,0,11.225123385317872,4.05,55.0,led,1,32.0,1,0.0033484464595279,4.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,10.0
668,669,sony,1,0,10.968043105074278,4.35,55.0,led,1,25.6,1,0.0042757371960682,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
669,670,thomson,0,0,9.121509158269568,4.75,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,7.0
670,671,marq,0,0,9.121509158269568,4.2,32.0,led,0,16.0,1,0.0117615682090945,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0
671,672,panasonic,1,0,10.63344870621879,4.35,55.0,led,0,19.2,0,0.0057861635220125,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0
672,673,blaupunkt,0,1,9.546812608597396,4.65,39.37,led,1,19.2,1,0.0109614972498035,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0
673,674,samsung,1,0,10.605421020376692,4.7,43.0,led,1,19.2,1,0.005008425852498,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0
674,675,xelectron,0,0,9.121509158269568,4.45,32.0,led,0,16.0,1,0.013351907415345,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
675,676,samsung,1,0,10.91492481446108,4.65,55.0,qled,1,25.6,1,0.004228041462084,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0
676,677,haier,0,0,9.932852161166032,4.2,32.0,led,1,16.0,1,0.0063219227967953,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
677,678,samsung,1,0,11.461537429252754,4.2,75.0,led,1,22.4,1,0.0028739867354458,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,10.0
678,679,beethosol,0,1,9.79762691183662,4.55,43.0,led,1,19.2,1,0.008852140077821,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
679,680,lloyd,1,0,10.302699818978526,4.65,43.0,qled,1,22.4,1,0.0071749631021065,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0
680,681,thomson,0,0,9.121509158269568,4.1,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0
681,682,samsung,0,0,9.837828403729851,4.75,32.0,led,1,16.0,1,0.007862558735583,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0
682,683,samsung,0,1,10.020870508171171,4.45,43.0,led,1,19.2,1,0.0069253001333926,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0
683,684,hisense,1,0,11.25156070083582,4.15,65.0,qled,1,19.2,1,0.0028026338004389,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0
684,685,lloyd,0,0,9.775142686598905,4.55,32.0,led,1,16.0,1,0.008277430358158,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0
685,686,samsung,1,0,10.714217748749787,4.55,55.0,led,1,22.4,1,0.0044498777506112,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,10.0
686,687,infinix,1,0,10.404262840448617,4.15,55.0,qled,1,22.4,1,0.0059107851753083,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0
687,688,lg,1,0,10.91492481446108,4.0,55.0,led,1,22.4,1,0.0037825059101654,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
688,689,thomson,1,0,10.858998997563564,4.25,65.0,qled,1,22.4,1,0.0040866170503278,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0
689,690,lg,1,0,11.112313560992032,4.75,65.0,led,1,22.4,1,0.0038289296909986,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
690,691,vu,1,0,10.583828076826626,4.45,55.0,led,1,16.0,1,0.0072119523930108,4.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,7.0
691,692,lg,1,0,10.714217748749787,4.0,55.0,led,1,19.2,1,0.0040008890864636,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0
692,693,lg,1,0,10.403990075979044,4.05,43.0,led,1,22.4,1,0.0051561079114883,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,10.0
693,694,lg,1,0,10.4341158035983,4.0,43.0,led,1,19.2,1,0.0050589723227153,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,10.0
694,695,lg,1,0,10.69174034652358,4.65,55.0,led,1,19.2,1,0.0045453512161854,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,10.0
695,696,lg,0,1,9.976691544794544,4.15,32.0,led,1,16.0,1,0.0067501626545217,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0
696,697,infinix,0,0,9.121509158269568,4.4,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0
697,698,lg,1,0,10.275051108968611,4.25,43.0,led,1,19.2,1,0.0061553846684368,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,10.0
698,699,tcl,1,0,10.819598268208338,4.05,65.0,led,1,25.6,1,0.0037267453490698,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,8.0
699,700,samsung,1,0,12.100606568745413,4.2,65.0,qled,1,19.2,1,0.0015635070563395,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,1.0,10.0
700,701,sony,1,0,11.001949829953112,4.7,43.0,led,1,19.2,1,0.0036039339889981,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0
701,702,samsung,1,0,10.373491181781864,4.35,43.0,led,1,19.2,1,0.0058454951717241,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,10.0
702,703,lg,0,1,10.357457069703909,4.05,32.0,led,1,19.2,1,0.0047586535408066,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0
703,704,sony,1,0,11.225123385317872,4.6,65.0,led,1,22.4,1,0.0033124416588878,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
704,705,lg,0,0,9.531771484474335,4.15,32.0,led,1,16.0,1,0.0111348803480783,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0
705,706,xiaomi,0,0,9.392661928770137,4.15,32.0,led,1,16.0,1,0.0117593132761063,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0
706,707,samsung,1,0,10.463131911491969,4.05,43.0,led,1,22.4,1,0.00486,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,10.0
707,708,samsung,1,0,11.65260914341328,4.3,65.0,qled,1,19.2,1,0.0023184624749978,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0
708,709,samsung,1,0,10.91492481446108,4.0,55.0,qled,1,19.2,1,0.0040007274049827,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
709,710,samsung,1,0,11.775220496271928,4.1,65.0,qled,1,19.2,1,0.0018609123778752,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0
710,711,samsung,1,0,10.736201004154935,4.25,55.0,led,1,22.4,1,0.0040661013263752,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0
711,712,samsung,1,0,11.461537429252754,4.25,75.0,led,1,25.6,1,0.0025502684493104,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
712,713,foxsky,1,0,10.126631103850338,4.25,50.0,led,1,25.6,1,0.0066302652106084,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0
713,714,thomson,1,0,10.341742483467284,4.25,54.72,led,1,22.4,1,0.0058953514629504,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0
714,715,tseries,0,0,9.121509158269568,4.75,32.0,led,0,16.0,1,0.012856949519556,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0
715,716,lg,1,0,11.15612194133691,4.65,65.0,led,1,19.2,1,0.0035212173167595,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
716,717,lg,1,0,11.40746494431207,4.6,55.0,oled,1,32.0,1,0.0032714746082898,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0
717,718,foxsky,0,1,9.472704636443671,4.7,43.0,led,1,19.2,1,0.0130163858758366,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0
718,719,samsung,1,0,11.001949829953112,4.4,55.0,qled,1,25.6,1,0.0041806967827971,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
719,720,samsung,1,0,10.91492481446108,4.0,50.0,qled,1,19.2,1,0.0038552464084378,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
720,721,samsung,1,0,11.28966940732742,4.05,65.0,led,1,19.2,1,0.0030885110638829,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
721,722,samsung,1,0,11.65260914341328,4.75,65.0,qled,1,19.2,1,0.0025610922688929,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0
722,723,samsung,1,0,11.225123385317872,4.65,55.0,qled,1,22.4,1,0.003472462995066,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,10.0
723,724,samsung,1,0,10.43385106267516,4.45,43.0,led,1,19.2,1,0.0056295969402765,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,10.0
724,725,samsung,1,0,11.40746494431207,4.1,75.0,led,1,22.4,1,0.0025513945993999,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
725,726,samsung,1,0,10.69174034652358,4.3,55.0,led,1,19.2,1,0.0044964764719254,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,10.0
726,727,samsung,1,0,10.403990075979044,4.25,43.0,led,1,19.2,1,0.0055395574416489,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,10.0
727,728,compaq,0,0,9.210340371976184,4.35,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0
728,729,lg,1,0,11.002099841204238,4.75,65.0,led,1,22.4,1,0.0041167352789213,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
729,730,samsung,1,0,10.43385106267516,4.35,43.0,led,1,19.2,1,0.0055030891438658,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0
730,731,samsung,0,0,9.62990560446313,4.15,32.0,led,0,16.0,1,0.0060018406521167,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0
731,732,xiaomi,1,0,10.561706792794787,4.35,55.0,led,1,25.6,1,0.0052930668461657,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0
732,733,samsung,0,0,10.021270588192513,4.4,32.0,led,1,16.0,1,0.0060624916662962,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
733,734,lg,0,1,10.446422122219738,4.05,43.0,led,1,19.2,1,0.0045889018012783,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0
734,735,lg,1,0,11.736069016284436,4.25,75.0,led,1,16.0,1,0.0020060160481283,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
735,736,samsung,1,0,11.76756768334381,4.05,55.0,qled,1,28.8,1,0.0017895487561919,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0
736,737,rgl,0,1,9.121509158269568,4.6,32.0,led,1,19.2,1,0.014955514695145557,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
737,738,xiaomi,0,0,9.472704636443671,4.35,32.0,led,1,16.0,1,0.0113777982921763,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0
738,739,lg,1,0,11.407564949312402,4.6,65.0,led,1,19.2,1,0.002811142346026,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
739,740,lloyd,1,0,10.261161996807944,4.45,43.0,qled,1,19.2,1,0.0071575929228294,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0
740,741,ifflacon,1,0,10.46310334047155,4.45,55.0,led,1,22.4,1,0.0063573244949855,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,7.538144329896907
741,742,lg,1,0,11.492630916700763,4.25,75.0,led,1,22.4,1,0.0028625369935707,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,10.0
742,743,tcl,1,0,11.28966940732742,4.75,75.0,qled,1,16.0,1,0.0039192399049881,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,8.0
743,744,sansui,0,1,10.085434039,4.2,43.0,led,1,19.2,1,0.0068278449353897,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0
744,745,samsung,1,0,10.698536775122504,4.1,50.0,led,1,25.6,1,0.0051840144502144,3.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,10.0
745,746,samsung,1,0,12.345797413264954,4.1,65.0,micro,1,41.6,1,0.001542252479739705,4.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,10.0
746,747,samsung,1,0,11.25920672006374,4.55,65.0,led,1,28.8,1,0.0036944193839412,3.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,10.0
747,748,samsung,1,0,10.90579082939994,4.4,43.0,qled,1,19.2,1,0.0044411818682327,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,10.0
748,749,samsung,1,0,11.05089000537367,4.4,65.0,led,1,28.8,1,0.004190542707027,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,10.0
749,750,samsung,1,0,10.54510456855174,4.25,43.0,led,1,22.4,1,0.0058173203474598,3.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,10.0
750,751,tcl,1,0,11.127262984158245,4.6,65.0,qled,1,32.0,1,0.0047353637553493,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,1.0,1.0,8.0
751,752,tseries,0,1,9.908475094047168,4.75,43.0,led,1,19.2,1,0.0089805462958356,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0
752,753,hisense,0,0,9.546812608597396,4.7,32.0,qled,1,16.0,1,0.0134295306807629,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0
753,754,lg,1,0,11.19534760016878,4.45,65.0,led,1,19.2,1,0.0037903558181068,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
754,755,lg,1,0,11.127262984158245,4.15,65.0,led,1,25.6,1,0.0036007882468859,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
755,756,croma,0,0,9.509778075438817,4.0,32.0,led,1,16.0,1,0.0115641215715344,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0
756,757,realme,0,1,9.994241915804592,4.55,43.0,led,1,19.2,1,0.0087264258641947,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,7.0
757,758,toshiba,1,0,10.239638308916676,4.25,43.0,led,1,25.6,1,0.0074401571989996,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,8.0
758,759,hisense,1,0,10.819598268208338,4.2,65.0,led,1,22.4,1,0.0047049409881976,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0
759,760,samsung,1,0,11.48133159337905,4.65,65.0,qled,1,19.2,1,0.0032635283675133,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
760,761,toshiba,1,0,10.373209892223665,4.55,50.0,led,1,22.4,1,0.007253829321663,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,8.0
761,762,samsung,1,0,11.373559944009717,4.5,75.0,led,1,22.4,1,0.0034659156224853,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,10.0
762,763,samsung,1,0,12.10620258525479,4.5,55.0,oled,1,41.6,1,0.0020387866732968,4.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,10.0
763,764,samsung,1,0,11.537530268827478,4.25,75.0,led,1,22.4,1,0.0027783198360815,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,10.0
764,765,samsung,1,0,11.589886506106357,4.55,55.0,oled,1,38.4,1,0.0031597514791803,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
765,766,samsung,1,0,12.30134191540679,4.55,65.0,oled,1,41.6,1,0.0017373516978044,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,10.0
766,767,samsung,1,0,12.345797413264954,4.4,77.0,qled,1,44.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,2.0,10.0
767,768,samsung,1,0,11.735997013692314,4.2,65.0,qled,1,19.2,1,0.0022177774221937,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
768,769,toshiba,0,1,10.126271039034782,4.35,43.0,qled,1,19.2,1,0.0078331332533013,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0
769,770,hisense,1,0,10.491024186183038,4.15,55.0,led,1,22.4,1,0.0062267296471242,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0
770,771,motorola,0,1,10.021270588192513,4.3,43.0,qled,1,19.2,1,0.0087915018445264,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0
771,772,croma,1,0,10.645210588588755,4.65,55.0,qled,1,32.0,1,0.0063122171945701,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0
772,773,coocaa,1,0,11.06663836234181,4.35,75.0,miniled,1,32.0,1,0.0046899170299535,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,5.0
773,774,akai,0,0,9.471242028892997,4.4,32.0,led,1,16.0,1,0.011864406779661,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0
774,775,onida,1,0,10.404262840448617,4.55,55.0,qled,1,22.4,1,0.0063426164429225,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0
775,776,samsung,1,0,12.345797413264954,4.0,77.0,qled,1,38.4,1,0.001542252479739705,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0,10.0
776,777,bush,1,0,10.146433731146518,4.0,55.0,led,1,19.2,1,0.0067453625632377,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
777,778,bush,0,1,9.615805480084347,4.2,43.0,led,1,19.2,1,0.0100806720448029,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0
778,779,haier,0,1,10.202888193567093,4.5,43.0,led,1,19.2,1,0.0065048183839881,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0
779,780,realme,1,0,11.487607656985938,4.3,77.0,qled,1,32.0,1,0.0031754171837659,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,2.0,7.0
780,781,realme,1,0,10.703244468154333,4.45,65.0,qled,1,32.0,1,0.0059001325872491,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0
781,782,onida,1,0,10.232791299678729,4.6,43.0,qled,1,25.6,1,0.0082736789093132,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0
782,783,onida,1,0,10.184900011974314,4.75,43.0,led,1,22.4,1,0.0087833503151062,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0
783,784,onida,1,0,10.388995368317827,4.35,50.0,qled,1,22.4,1,0.0069602141604357,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0
784,785,realme,0,0,9.323669057283183,4.6,32.0,qled,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0
785,786,rgl,1,0,9.99820664859396,4.45,43.0,led,1,25.6,1,0.0078936596015646,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
786,787,rgl,0,1,9.851562479671207,4.55,43.0,led,0,19.2,1,0.0071891294043292,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0
787,788,rgl,1,0,10.518862362921531,4.75,55.0,led,0,25.6,1,0.0053910176728098,3.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0
788,789,wobble,0,1,9.852194258148575,4.5,43.0,led,1,19.2,1,0.0085267645665561,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0
789,790,wobble,1,0,10.691944912900398,4.35,65.0,led,1,16.0,1,0.0054376235823541,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0
790,791,wobble,1,0,10.4341158035983,4.4,50.0,qled,1,22.4,1,0.0064707785523103,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0
791,792,wobble,1,0,10.545341438708522,4.5,55.0,qled,1,22.4,1,0.0060396326219111,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,4.0
792,793,wobble,1,0,10.16585181700362,4.25,43.0,qled,1,22.4,1,0.0078464556329089,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0
793,794,blaupunkt,0,0,9.185022563991891,4.0,32.0,qled,1,16.0,1,0.0139501487332034,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0
794,795,thomson,0,0,9.185022563991891,4.05,32.0,qled,0,16.0,1,0.0128782439224535,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0
795,796,motorola,1,0,10.691944912900398,4.55,65.0,qled,1,32.0,1,0.0063080979113161,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0
796,797,realme,1,0,10.373491181781864,4.35,55.0,led,1,32.0,1,0.0065252039126222,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0
797,798,motorola,1,0,10.404262840448617,4.15,55.0,qled,1,32.0,1,0.0074199218158126,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0
798,799,realme,1,0,10.657259354912508,4.5,65.0,led,1,32.0,1,0.0054001270618132,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0
