,index,brand,ultra_hd,full_hd,Rating,inches,display_type,wifi,rom,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,ppi,resolution_width,resolution_height,fast_charging,ram,Spec_Score,size_category,charging_category,brand_category,Price
836,837,30.0,1,0,4.35,65.0,6.0,1,32.0,0.0047125785429757,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,11.002099841204238
837,838,30.0,1,0,4.3,55.0,2.0,1,32.0,0.0058529403594544,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,10.491274217438248
838,839,42.0,1,0,4.05,65.0,6.0,1,32.0,0.0045007693622841,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,10.976628175230568
839,840,8.0,1,0,4.05,50.0,6.0,1,16.0,0.0072902916116644,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,10.126631103850338
840,841,8.0,1,0,4.05,55.0,6.0,1,16.0,0.006424359460671,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,10.275051108968611
841,842,45.0,1,0,4.65,65.0,6.0,1,16.0,0.0046500715395621,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.082142548877776
842,843,45.0,1,0,4.3,75.0,6.0,1,16.0,0.0028810288102881,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.512925464970229
843,844,46.0,1,0,4.75,55.0,6.0,1,16.0,0.0078038501375049,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,10.23995978915734
844,845,32.0,0,1,4.45,43.0,2.0,1,19.2,0.0082329116455822,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,9.903487552536127
845,846,9.0,0,0,4.6,32.0,2.0,1,16.0,0.0114171337069655,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.43276366396591
846,847,35.0,1,0,4.6,55.0,2.0,1,16.0,0.0052277210738485,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.750149496485612
847,848,43.0,0,0,4.1,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.121509158269568
848,849,13.0,1,0,4.55,50.0,2.0,1,32.0,0.0072824274758252,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,10.30865261563529
849,850,42.0,0,0,4.6,32.0,6.0,1,16.0,0.0136573169778888,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.457200449907708
850,851,12.0,0,1,4.65,50.0,2.0,1,19.2,0.0070763946258532,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,10.043249494911286
851,852,32.0,0,0,4.2,32.0,6.0,1,16.0,0.0133011084257021,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,9.392661928770137
852,853,42.0,1,0,4.1,75.0,6.0,1,32.0,0.003310037353898,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,11.326487447164432
853,854,42.0,0,1,4.35,43.0,2.0,1,19.2,0.0079301911960871,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,10.020870508171171
854,855,42.0,0,1,4.25,43.0,2.0,1,19.2,0.0069577080491132,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,9.998388557730848
855,856,42.0,0,1,4.55,43.0,2.0,1,32.0,0.0069058295964125,4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,10.274740715974104
856,857,45.0,1,0,4.75,75.0,6.0,1,44.8,0.0028500219232455,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.77528972943772
857,858,32.0,0,0,4.45,32.0,2.0,1,16.0,0.0110448358686949,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.43276366396591
858,859,35.0,1,0,4.5,43.0,2.0,1,16.0,0.0073953634742473,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,10.261161996807944
859,860,8.0,0,0,4.35,32.0,6.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,9.121509158269568
860,861,26.0,1,0,4.0,77.0,4.0,1,44.8,0.0015422524797397,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,12.345797413264954
861,862,42.0,0,0,4.6,32.0,2.0,1,16.0,0.0115092816787732,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,9.424725681616492
862,863,17.0,1,0,4.45,58.0,2.0,1,25.6,0.0058568044222163,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.54510456855174
863,864,42.0,0,0,4.45,32.0,6.0,1,16.0,0.0114816262705238,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,9.456497077599392
864,865,49.0,0,0,4.05,32.0,2.0,0,16.0,0.0109178433889602,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
865,866,22.0,0,0,4.0,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,9.121509158269568
866,867,17.0,0,1,4.3,40.0,2.0,1,19.2,0.0077225277808957,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9.788020582727414
867,868,8.0,1,0,4.5,65.0,2.0,1,16.0,0.004881438668452,4.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,10.985292722887856
868,869,37.0,1,0,4.15,65.0,6.0,1,22.4,0.004810336598559,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,10.691944912900398
869,870,49.0,0,1,4.5,43.0,2.0,0,19.2,0.0102930664760543,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,9.546169544733283
870,871,37.0,1,0,4.25,50.0,6.0,1,22.4,0.0072859744990892,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,10.23995978915734
871,872,22.0,0,0,4.15,32.0,2.0,0,16.0,0.004796800591798,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,9.981836518947103
872,873,13.0,0,1,4.2,43.0,2.0,1,19.2,0.0086040971891376,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,9.951849053414008
873,874,35.0,0,0,4.4,32.0,2.0,1,16.0,0.0083288263926446,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,9.825039406206988
874,875,13.0,0,0,4.3,32.0,2.0,1,16.0,0.0133433433433433,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.20943996673302
875,876,37.0,1,0,4.25,55.0,2.0,1,25.6,0.006169553856576,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,10.341742483467284
876,877,13.0,1,0,4.2,65.0,6.0,1,32.0,0.0043535188216039,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,10.91492481446108
877,878,37.0,1,0,4.3,50.0,2.0,1,25.6,0.0065243629090658,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,10.275051108968611
878,879,50.0,1,0,4.3,55.0,6.0,1,16.0,0.0078414071002088,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.4341158035983
879,880,47.0,1,0,4.6,55.0,6.0,1,16.0,0.0064416104026006,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.596409707779776
880,881,26.0,1,0,4.2,75.0,7.0,1,19.2,0.001820991755187,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.870599909242044
881,882,24.0,0,0,4.25,32.0,2.0,0,16.0,0.0149555146951455,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
882,883,12.0,1,0,4.3,65.0,2.0,1,32.0,0.0065696269340815,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,10.491274217438248
883,884,45.0,1,0,4.1,75.0,4.0,1,44.8,0.0021593477289848,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.918390573078392
884,885,36.0,1,0,4.5,55.0,6.0,1,32.0,0.0073422984815389,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,10.545341438708522
885,886,19.0,1,0,4.25,55.0,6.0,1,32.0,0.0063751593789844,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,10.596634733096073
886,887,33.0,1,0,4.1,43.0,6.0,1,16.0,0.0071566238772318,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,10.221941283654663
887,888,33.0,0,0,4.2,32.0,6.0,1,16.0,0.0133011084257021,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,9.392661928770137
888,889,36.0,0,1,4.65,43.0,2.0,1,19.2,0.0084916735510239,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,10.043249494911286
889,890,12.0,1,0,4.3,55.0,6.0,1,32.0,0.007557804781963,4.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,10.404262840448617
890,891,12.0,0,0,4.2,32.0,2.0,1,16.0,0.0146528666123967,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
891,892,26.0,1,0,4.2,77.0,2.0,1,19.2,0.0015867548197122,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,12.100662128622306
892,893,44.0,1,0,4.35,75.0,4.0,1,44.8,0.0015422524797397,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,12.345797413264954
893,894,26.0,1,0,4.7,65.0,7.0,1,19.2,0.00277081798084,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.461537429252754
894,895,46.0,1,0,4.35,43.0,6.0,1,16.0,0.0101504833563503,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,9.95227771670556
895,896,45.0,1,0,4.45,77.0,6.0,1,32.0,0.0026357895060731,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,11.77528972943772
896,897,16.0,1,0,4.15,43.0,2.0,1,16.0,0.0068181006464516,4.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,10.23995978915734
897,898,1.0,0,0,4.5,65.0,6.0,1,22.4,0.0052364588447062,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,10.915088464214609
898,899,26.0,1,0,4.4,65.0,5.0,1,44.8,0.0022282194116628,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.957611286231677
899,900,45.0,1,0,4.65,77.0,6.0,1,44.8,0.0016174616287664,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,12.345795456704934
900,901,8.0,0,0,4.05,32.0,6.0,1,16.0,0.013623965815074,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,9.305650551780507
901,902,8.0,1,0,4.3,65.0,6.0,1,16.0,0.0058358532346008,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,10.645424897265505
902,903,26.0,1,0,4.15,43.0,7.0,1,22.4,0.0042431651478106,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,10.714217748749787
903,904,6.0,0,0,4.2,32.0,2.0,1,16.0,0.0149349927769752,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
904,905,6.0,1,0,4.45,55.0,6.0,1,28.8,0.0080303770818451,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,10.188666494769793
905,906,6.0,0,0,4.0,32.0,6.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,9.126958763037132
906,907,6.0,0,1,4.4,43.0,2.0,1,19.2,0.010845834213677,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,9.560997243589352
907,908,17.0,1,0,4.1,65.0,6.0,1,44.8,0.0015422524797397,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.345797413264954
908,909,6.0,0,1,4.05,40.0,2.0,1,19.2,0.0114398045652339,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,9.480367509189245
909,910,6.0,1,0,4.05,75.0,6.0,1,22.4,0.004482611312841,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,10.849337086651827
910,911,45.0,1,0,4.2,75.0,6.0,1,32.0,0.003458864221932,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.350406535472452
911,912,36.0,0,1,4.5,43.0,2.0,1,19.2,0.0074351058741684,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,10.043249494911286
912,913,36.0,0,0,4.0,32.0,2.0,1,16.0,0.0088577755553968,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,9.546812608597396
913,914,45.0,1,0,4.55,75.0,6.0,1,16.0,0.0038831844245899,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.225123385317872
914,915,13.0,1,0,4.25,43.0,6.0,1,32.0,0.0085030367988567,4.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,10.239638308916676
915,916,26.0,1,0,4.05,65.0,5.0,1,32.0,0.0015422524797397,4.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.300887248010884
916,917,41.0,1,0,4.15,65.0,2.0,1,19.2,0.0036031007751937,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.07443600653965
917,918,26.0,1,0,4.55,55.0,4.0,1,19.2,0.0047165353130383,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.09133097493218
918,919,17.0,0,0,4.15,32.0,6.0,1,16.0,0.012450957765982,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,9.472704636443671
919,920,16.0,1,0,4.0,75.0,4.0,1,32.0,0.0017575181174533,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.099600401019655
920,921,16.0,1,0,4.3,65.0,4.0,1,32.0,0.0023471122960972,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,11.869900363917958
921,922,45.0,1,0,4.25,75.0,6.0,1,32.0,0.004080544072543,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.225123385317872
922,923,45.0,1,0,4.75,75.0,6.0,1,32.0,0.0042161520190023,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.28966940732742
923,924,45.0,1,0,4.7,65.0,6.0,1,19.2,0.0049253731343283,3.4,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,11.050588372585487
924,925,45.0,1,0,4.75,75.0,4.0,1,16.0,0.0037000389477783,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.461632170582678
925,926,45.0,1,0,4.35,55.0,2.0,1,16.0,0.0062160617319234,3.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.462846164547514
926,927,46.0,0,0,4.4,32.0,2.0,0,16.0,0.0121594946703513,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.121509158269568
927,928,46.0,0,0,4.6,32.0,2.0,0,16.0,0.0149555146951455,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.121509158269568
928,929,16.0,1,0,4.6,55.0,6.0,1,32.0,0.0054820174505213,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.757711372994065
929,930,21.0,0,0,4.6,32.0,6.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
930,931,16.0,1,0,4.65,65.0,5.0,1,32.0,0.0022156012682427,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.0435537160324
931,932,34.0,1,0,4.45,55.0,2.0,0,16.0,0.0044509470100021,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,10.757711372994065
932,933,41.0,1,0,4.55,65.0,2.0,1,22.4,0.0043990665110851,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.001949829953112
933,934,41.0,1,0,4.1,65.0,4.0,1,38.4,0.0019500895669899,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,11.994678548250262
934,935,56.0,1,0,4.45,55.0,2.0,1,32.0,0.0068774811357919,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.404262840448617
935,936,41.0,1,0,4.6,65.0,5.0,1,44.8,0.0024513319166573,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,11.931635799828411
936,937,56.0,1,0,4.15,43.0,2.0,1,19.2,0.0081437035359824,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,10.184900011974314
937,938,56.0,0,1,4.65,43.0,2.0,1,19.2,0.0078208100368198,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9.998797732340453
938,939,41.0,1,0,4.65,75.0,4.0,1,32.0,0.0015422524797397,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,12.345797413264954
939,940,41.0,1,0,4.75,77.0,4.0,1,32.0,0.0015422524797397,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,12.345797413264954
940,941,41.0,1,0,4.7,50.0,6.0,1,22.4,0.0043147540983606,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.0186455364637
941,942,45.0,1,0,4.0,75.0,2.0,1,16.0,0.0034034930586654,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,11.112313560992032
942,943,41.0,1,0,4.75,75.0,6.0,1,22.4,0.0024020680806098,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.794269997573137
943,944,41.0,1,0,4.7,75.0,6.0,1,32.0,0.0015422524797397,4.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,12.345797413264954
944,945,41.0,1,0,4.05,77.0,6.0,1,32.0,0.0015422524797397,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,12.345797413264954
945,946,45.0,1,0,4.0,65.0,2.0,1,16.0,0.0043208641728345,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,10.819598268208338
946,947,41.0,1,0,4.1,55.0,2.0,1,22.4,0.0052726839723743,3.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.645210588588755
947,948,47.0,0,0,4.5,32.0,6.0,1,16.0,0.0128175519630484,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,9.472012088995733
948,949,41.0,0,0,4.75,32.0,2.0,1,16.0,0.011570111915734,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.628458426207663
949,950,37.0,1,0,4.75,43.0,2.0,1,32.0,0.0097493340320538,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,10.03889218954233
950,951,46.0,1,0,4.0,65.0,6.0,1,16.0,0.005238219957618,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.645424897265505
951,952,46.0,1,0,4.65,50.0,6.0,1,16.0,0.0086360227150969,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.23995978915734
952,953,41.0,1,0,4.05,65.0,4.0,1,32.0,0.0018189711958799,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,12.025695197731086
953,954,46.0,1,0,4.4,55.0,6.0,1,16.0,0.0076647633794638,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.341742483467284
954,955,45.0,1,0,4.55,65.0,6.0,1,16.0,0.0050471436494731,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,10.898423092400252
955,956,41.0,1,0,4.3,50.0,2.0,1,19.2,0.0054276119936173,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.64518677367824
956,957,41.0,1,0,4.55,50.0,2.0,1,22.4,0.005715282623866,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.66874607044333
957,958,41.0,1,0,4.35,43.0,6.0,1,19.2,0.0042151867011945,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,10.999696956587927
958,959,41.0,1,0,4.75,65.0,6.0,1,22.4,0.0034621818616322,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.334886723814416
959,960,41.0,1,0,4.25,65.0,6.0,1,28.8,0.0022517507217888,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.777080432863205
960,961,41.0,1,0,4.4,50.0,6.0,1,19.2,0.0053831609387164,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.713439512638155
961,962,28.0,1,0,4.4,50.0,6.0,1,16.0,0.0077335676838692,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,10.404262840448617
962,963,16.0,0,0,4.3,32.0,2.0,1,16.0,0.0090966266437964,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.769441741907062
963,964,49.0,0,0,4.45,32.0,2.0,0,16.0,0.0149555146951455,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
964,965,49.0,0,0,4.0,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
965,966,50.0,1,0,4.45,75.0,6.0,1,16.0,0.0038878031957696,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.373559944009717
966,967,15.0,0,0,4.6,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
967,968,39.0,0,1,4.55,43.0,2.0,1,19.2,0.0091052029731275,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,9.769441741907062
968,969,47.0,1,0,4.5,77.0,6.0,1,16.0,0.0015422524797397,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,12.345797413264954
969,970,26.0,1,0,4.0,55.0,5.0,1,28.8,0.0029602960296029,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.512835460919986
970,971,18.0,1,0,4.0,50.0,2.0,1,16.0,0.0057890928228406,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,10.322296566735872
971,972,47.0,1,0,4.2,77.0,2.0,1,16.0,0.0024500204168368,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,11.695247021764184
972,973,34.0,1,0,4.35,43.0,6.0,1,16.0,0.0085382564254499,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,10.203703249925194
973,974,7.0,1,0,4.2,55.0,2.0,1,16.0,0.0066001885768164,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,10.46310334047155
974,975,7.0,1,0,4.25,43.0,2.0,1,16.0,0.0088403536141445,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,10.126631103850338
975,976,39.0,0,1,4.1,43.0,2.0,1,19.2,0.0086143071535767,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,9.903037451255743
